"Simulation_ID","Scenario","Model_Name","RMSE","NRMSE","MAPE","R_Squared","CPU_Time_sec","Nugget_Used"
10,"Train with 3 Stages","aLadder",13.7693384767759,0.153927782863079,12.9114312333924,0.30867132231206,4.01000000000022,1e-06
10,"Train with 3 Stages","mLadder-Ordinal",16.5313902106896,0.184804829009599,13.799272138795,0.00350029303929955,3.14000000000033,1e-06
10,"Train with 3 Stages","mLadder-Nominal",14.6269422280111,0.163514956874769,12.9896541555551,0.219872633402595,3.14000000000033,1e-06
10,"Train with 3 Stages","SAL-GP",9.84169500969361,0.110020557270191,9.06322292801614,0.646818273273797,3.60999999999967,1e-06
10,"Train with 4 Stages","aLadder",16.978132340418,0.189798970569603,17.5484332739154,-0.0510859960864944,8.21999999999935,1e-06
10,"Train with 4 Stages","mLadder-Ordinal",17.5547962127531,0.196245510574084,16.1950691946512,-0.123699028696481,5.93000000000029,1e-06
10,"Train with 4 Stages","mLadder-Nominal",19.102364004923,0.213545810038783,16.5800065578285,-0.330554456594454,5.94999999999982,1e-06
10,"Train with 4 Stages","SAL-GP",10.1774354578825,0.113773808226607,8.92453233484319,0.62231030571837,8.63999999999942,1e-06
10,"Train with 5 Stages","aLadder",28.3828387018389,0.317292471247134,30.846161681469,-1.93744726911194,14.4700000000003,1e-06
10,"Train with 5 Stages","mLadder-Ordinal",16.69640342574,0.186649515911491,14.5628006654903,-0.0164927385195297,10.3599999999997,1e-06
10,"Train with 5 Stages","mLadder-Nominal",16.1160892515034,0.180162169089788,14.3604290234374,0.0529394449820112,10.1599999999999,1e-06
10,"Train with 5 Stages","SAL-GP",8.88050964865273,0.0992754418243756,7.96891799884336,0.712436207989623,17.3600000000006,1e-06
